C0003074	['Anion Gap']
C4070208	[]
C4070209	[]
C4070210	[]
C4070211	[]
C4070212	[]
C4070213	[]
C4070214	[]
C4070215	[]
C4070216	[]
C4070217	['Mianserin trough & Normianserin panel:-:Pt:Ser/Plas:-']
C4070218	[]
C4070219	[]
C4070220	['Dothiepin+nordothiepin trough & dothiepin sulfoxide panel:-:Pt:Ser/Plas:Qn']
C4070221	['Clobazam & norclobazam panel:-:Pt:Ser/Plas:Qn']
C4070222	[]
C4070223	[]
C4070224	[]
C4070225	[]
C4070226	[]
C4070227	[]
C4070228	[]
C4070229	[]
C4070230	[]
C4070231	[]
C4070232	[]
C4070233	[]
C4070234	[]
C4070235	[]
C4070236	[]
C4070237	[]
C4070238	[]
C4070239	[]
C4070240	[]
C4070241	[]
C4070242	[]
C4070243	[]
C4070244	[]
C4070245	[]
C4070246	[]
C4070247	[]
C4070248	[]
C4070249	[]
C4070250	[]
C4070251	[]
C4070252	[]
C4070253	[]
C4070254	[]
C4070255	[]
C4070256	[]
C4070257	[]
C4070258	[]
C4070259	[]
C4070260	[]
C4070261	[]
C4070262	[]
C4070263	[]
C4070264	[]
C4070265	[]
C4070266	[]
C4070267	[]
C4070268	[]
C4070269	[]
C4070270	[]
C4070271	[]
C4070272	[]
C4070273	[]
C4070274	[]
C4070275	[]
C4070276	[]
C4070277	[]
C4070278	[]
C4070279	['Pyridoxal phosphate & pyridoxal & pyridoxine panel:-:Pt:Ser/Plas:-']
C4070280	[]
C4070281	[]
C4070282	[]
C4070283	[]
C4070284	[]
C4070285	[]
C4070286	[]
C4070287	[]
C4070288	[]
C4070289	[]
C4070290	[]
C4070291	[]
C4070292	[]
C4070293	[]
C4070294	[]
C4070295	[]
C4070296	[]
C4070297	[]
C4070298	[]
C4070299	[]
C4070300	[]
C4070301	[]
C4070302	[]
C4070303	[]
C4070304	[]
C4070305	[]
C4070306	[]
C4070307	[]
C4070308	['D- & L-2-hydroxyglutarate panel:-:Pt:Ser/Plas:-']
C4070309	[]
C4070310	[]
C4070311	[]
C4070312	[]
C4070313	[]
C4070314	['Creatine & guanidinoacetate panel:-:Pt:Ser/Plas:Qn']
C4070315	[]
C4070316	[]
C4070317	[]
C4070318	['Carnitine biosynthesis intermediates panel:-:Pt:Ser/Plas:-']
C4070319	[]
C4070320	[]
C4070321	[]
C4070322	[]
C4070323	[]
C4070324	[]
C4070325	[]
C4070326	[]
C4070327	[]
C4070328	[]
C4070329	[]
C4070330	[]
C4070331	[]
C4070332	[]
C4070333	[]
C4070334	[]
C4070335	[]
C4070336	[]
C4070337	[]
C4070338	[]
C4070339	[]
C4070340	[]
C4070341	[]
C4070342	[]
C4070343	[]
C4070344	[]
C4070345	[]
C4070346	[]
C4070347	[]
C4070348	[]
C4070349	[]
C4070350	[]
C4070351	[]
C4070352	[]
C4070353	[]
C4070354	[]
C4070355	[]
C4070356	[]
C4070357	[]
C4070358	[]
C4070359	[]
C4070360	[]
C4070361	[]
C4070362	[]
C4070363	[]
C4070364	[]
C4070365	[]
C4070366	[]
C4070367	['Steroid fractions panel:-:Pt:Ser/Plas:-']
C4070368	[]
C4070369	[]
C4070370	[]
C4070371	[]
C4070372	[]
C4070373	[]
C4070374	[]
C4070375	[]
C4070376	[]
C4070377	[]
C4070378	[]
C4070379	[]
C4070380	[]
C4070381	[]
C4070382	[]
C4070383	[]
C4070384	[]
C4070385	[]
C4070386	[]
C4070387	[]
C4070388	[]
C4070389	[]
C4070390	[]
C4070391	[]
C4070392	[]
C4070393	[]
C4070394	[]
C4070395	[]
C4070396	[]
C4070397	[]
C4070398	[]
C4070399	[]
C4070400	[]
C4070401	[]
C4070402	[]
C4070403	[]
C4070404	[]
C4070405	[]
C4070406	[]
C4070407	[]
C4070408	[]
C4070409	[]
C4070410	[]
C4070411	[]
C4070412	[]
C4070413	[]
C4070414	[]
C4070415	['OXcarbazepine trough & 10-hydroxycarbazepine panel:-:Pt:Ser/Plas:Qn']
C4070416	[]
C4070417	[]
C4070418	[]
C4070419	[]
C4070420	[]
C4070421	[]
C4070422	[]
C4070423	[]
C4070424	[]
C4070425	[]
C4070426	[]
C4070427	[]
C4070428	[]
C4070429	[]
C4070430	[]
C4070431	[]
C4070432	[]
C4070433	[]
C4070434	[]
C4070435	[]
C4070436	[]
C4070437	[]
C4070438	[]
C4070439	[]
C4070440	[]
C4070441	[]
C4070442	[]
C4070443	[]
C4070444	[]
C4070445	[]
C4070446	[]
C4070447	[]
C4070448	[]
C4070449	[]
C4070450	[]
C4070451	[]
C4070452	[]
C4070453	[]
C4070454	[]
C4070455	[]
C4070456	[]
C4070457	[]
C4070458	[]
C4070459	[]
C4070460	[]
C4070461	[]
C4070462	[]
C4070463	[]
C4070464	[]
C4070465	[]
C4070466	[]
C4070467	[]
C4070468	[]
C4070469	[]
C4070470	[]
C4070471	[]
C4070472	[]
C4070473	[]
C4070474	[]
C4070475	[]
C4070476	[]
C4070477	[]
C4070478	[]
C4070479	[]
C4070480	[]
C4070481	[]
C4070482	[]
C4070483	[]
C4070484	[]
C4070485	['Deprecated Colon and Rectum CT W contrast IV']
C4070486	[]
C4070487	[]
C4070488	[]
C4070489	[]
C4070490	[]
C4070491	[]
C4070492	[]
C4070493	[]
C4070494	[]
C4070495	[]
C4070496	[]
C4070497	[]
C4070498	[]
C4070499	[]
C4070500	[]
C4070501	[]
C4070502	[]
C4070503	[]
C4070504	[]
C4070505	[]
C4070506	[]
C4070507	[]
C4070508	[]
C4070509	[]
C4070510	[]
C4070511	[]
C4070512	[]
C4070513	[]
C4070514	[]
C4070515	[]
C4070516	[]
C4070517	[]
C4070518	[]
C4070519	[]
C4070520	[]
C4070521	[]
C4070522	[]
C4070523	[]
C4070524	[]
C4070525	[]
C4070526	[]
C4070527	[]
C4070528	[]
C4070529	[]
C4070530	[]
C4070531	[]
C4070532	[]
C4070533	[]
C4070534	[]
C4070535	[]
C4070536	[]
C4070537	[]
C4070538	[]
C4070539	[]
C4070540	[]
C4070541	[]
C4070542	[]
C4070543	[]
C4070544	[]
C4070545	[]
C4070546	[]
C4070547	[]
C4070548	[]
C4070549	[]
C4070550	[]
C4070551	[]
C4070552	[]
C4070553	[]
C4070554	[]
C4070555	[]
C4070556	[]
C4070557	['Prolactin isoforms panel:-:Pt:Ser/Plas:-']
C4070558	[]
C4070559	[]
C4070560	[]
C4070561	[]
C4070562	[]
C4070563	[]
C4070564	[]
C4070565	[]
C4070566	[]
C4070567	[]
C4070568	[]
C4070569	['Hospital admission ischemic heart disease dx:Imp:Pt:^Patient:Nom']
C4070570	[]
C4070571	[]
C4070572	[]
C4070573	[]
C4070574	[]
C4070575	[]
C4070576	[]
C4070577	[]
C4070578	[]
C4070579	[]
C4070580	[]
C4070581	[]
C4070582	[]
C4070583	[]
C4070584	[]
C4070585	[]
C4070586	[]
C4070587	[]
C4070588	[]
C4070589	[]
C4070590	[]
C4070591	[]
C4070592	[]
C4070593	[]
C4070594	[]
C4070595	['Catheterization & angiography procedures performed panel:-:Pt:^Patient:-']
C4070596	[]
C4070597	['Catheterization & angiography device panel:-:Pt:^Patient:-']
C4070598	[]
C4070599	[]
C4070600	[]
C4070601	['Myocardial infarction in past 24H:Find:1D:^Patient:Ord']
C4070602	[]
C4070603	[]
C4070604	[]
C4070605	[]
C4070606	['Sensory or speech status:Finding:Point in time:^Patient:Nominal']
C4070607	[]
C4070608	[]
C4070609	[]
C4070610	[]
C4070611	[]
C4070612	[]
C4070613	[]
C4070614	[]
C4070615	[]
C4070616	[]
C4070617	[]
C4070618	[]
C4070619	[]
C4070620	[]
C4070621	[]
C4070622	[]
C4070623	[]
C4070624	[]
C4070625	[]
C4070626	[]
C4070627	[]
C4070628	[]
C4070629	[]
C4070630	[]
C4070631	[]
C4070632	[]
C4070633	[]
C4070634	[]
C4070635	[]
C4070636	[]
C4070637	[]
C4070638	[]
C4070639	[]
C4070640	[]
C4070641	[]
C4070642	[]
C4070643	[]
C4070644	[]
C4070645	[]
C4070646	[]
C4070647	[]
C4070648	[]
C4070649	[]
C4070650	[]
C4070651	[]
C4070652	[]
C4070653	[]
C4070654	[]
C4070655	[]
C4070656	[]
C4070657	[]
C4070658	[]
C4070659	[]
C4070660	[]
C4070661	[]
C4070662	[]
C4070663	[]
C4070664	[]
C4070665	[]
C4070666	[]
C4070667	[]
C4070668	[]
C4070669	[]
C4070670	[]
C4070671	[]
C4070672	[]
C4070673	[]
C4070674	[]
C4070675	[]
C4070676	[]
C4070677	[]
C4070678	[]
C4070679	[]
C4070680	[]
C4070681	[]
C4070682	[]
C4070683	[]
C4070684	[]
C4070685	[]
C4070686	[]
C4070687	[]
C4070688	[]
C4070689	[]
C4070690	[]
C4070691	[]
C4070692	[]
C4070693	[]
C4070694	[]
C4070695	[]
C4070696	[]
C4070697	[]
C4070698	[]
C4070699	[]
C4070700	[]
C4070701	[]
C4070702	[]
C4070703	[]
C4070704	[]
C4070705	[]
C4070706	[]
C4070707	[]
C4070708	[]
C4070709	[]
C4070710	[]
C4070711	[]
C4070712	[]
C4070713	[]
C4070714	[]
C4070715	[]
C4070716	[]
C4070717	[]
C4070718	[]
C4070719	[]
C4070720	[]
C4070721	[]
C4070722	[]
C4070723	[]
C4070724	[]
C4070725	[]
C4070726	[]
C4070727	[]
C4070728	[]
C4070729	[]
C4070730	[]
C4070731	[]
C4070732	[]
C4070733	[]
C4070734	[]
C4070735	[]
C4070736	[]
C4070737	[]
C4070738	[]
C4070739	[]
C4070740	[]
C4070741	[]
C4070742	[]
C4070743	[]
C4070744	[]
C4070745	[]
C4070746	[]
C4070747	[]
C4070748	[]
C4070749	[]
C4070750	[]
C4070751	[]
C4070752	[]
C4070753	[]
C4070754	[]
C4070755	[]
C4070756	[]
C4070757	[]
C4070758	[]
C4070759	[]
C4070760	[]
C4070761	[]
C4070762	[]
C4070763	[]
C4070764	[]
C4070765	[]
C4070766	[]
C4070767	[]
C4070768	[]
C4070769	[]
C4070770	[]
C4070771	[]
C4070772	[]
C4070773	[]
C4070774	[]
C4070775	[]
C4070776	[]
C4070777	[]
C4070778	[]
C4070779	[]
C4070780	[]
C4070781	[]
C4070782	[]
C4070783	[]
C4070784	[]
C4070785	[]
C4070786	[]
C4070787	[]
C4070788	[]
C4070789	[]
C4070790	[]
C4070791	[]
C4070792	[]
C4070793	[]
C4070794	[]
C4070795	[]
C4070796	[]
C4070797	[]
C4070798	[]
C4070799	[]
C4070800	[]
C4070801	[]
C4070802	[]
C4070803	[]
C4070804	[]
C4070805	[]
C4070806	[]
C4070807	[]
C4070808	[]
C4070809	[]
C4070810	[]
C4070811	[]
C4070812	[]
C4070813	[]
C4070814	[]
C4070815	[]
C4070816	[]
C4070817	[]
C4070818	[]
C4070819	[]
C4070820	[]
C4070821	[]
C4070822	[]
C4070823	[]
C4070824	[]
C4070825	[]
C4070826	[]
C4070827	[]
C4070828	[]
C4070829	[]
C4070830	[]
C4070831	[]
C4070832	[]
C4070833	[]
C4070834	[]
C4070835	[]
C4070836	[]
C4070837	[]
C4070838	[]
C4070839	[]
C4070840	[]
C4070841	[]
C4070842	[]
C4070843	[]
C4070844	[]
C4070845	[]
C4070846	[]
C4070847	[]
C4070848	[]
C4070849	[]
C4070850	[]
C4070851	[]
C4070852	[]
C4070853	[]
C4070854	[]
C4070855	[]
C4070856	[]
C4070857	[]
C4070858	[]
C4070859	[]
C4070860	[]
C4070861	[]
C4070862	[]
C4070863	[]
C4070864	[]
C4070865	[]
C4070866	[]
C4070867	[]
C4070868	[]
C4070869	[]
C4070870	[]
C4070871	[]
C4070872	[]
C4070873	[]
C4070874	[]
C4070875	[]
C4070876	[]
C4070877	[]
C4070878	[]
C4070879	[]
C4070880	[]
C4070881	[]
C4070882	[]
C4070883	[]
C4070884	[]
C4070885	[]
C4070886	[]
C4070887	[]
C4070888	[]
C4070889	[]
C4070890	[]
C4070891	[]
C4070892	[]
C4070893	[]
C4070894	[]
C4070895	[]
C4070896	[]
C4070897	[]
C4070898	[]
C4070899	[]
C4070900	[]
C4070901	[]
C4070902	[]
C4070903	[]
C4070904	[]
C4070905	[]
C4070906	[]
C4070907	[]
C4070908	[]
C4070909	[]
C4070910	[]
C4070911	[]
C4070912	[]
C4070913	[]
C4070914	[]
C4070915	[]
C4070916	[]
C4070917	[]
C4070918	[]
C4070919	[]
C4070920	[]
C4070921	[]
C4070922	[]
C4070923	[]
C4070924	[]
C4070925	[]
C4070926	[]
C4070927	[]
C4070928	[]
C4070929	[]
C4070930	[]
C4070931	[]
C4070932	[]
C4070933	[]
C4070934	[]
C4070935	[]
C4070936	[]
C4070937	[]
C4070938	[]
C4070939	[]
C4070940	[]
C4070941	[]
C4070942	[]
C4070943	[]
C4070944	[]
C4070945	[]
C4070946	[]
C4070947	[]
C4070948	[]
C4070949	[]
C4070950	[]
C4070951	[]
C4070952	[]
C4070953	[]
C4070954	[]
C4070955	[]
C4070956	[]
C4070957	[]
C4070958	[]
C4070959	[]
C4070960	[]
C4070961	[]
C4070962	[]
C4070963	[]
C4070964	[]
C4070965	[]
C4070966	[]
C4070967	[]
C4070968	[]
C4070969	[]
C4070970	[]
C4070971	[]
C4070972	[]
C4070973	[]
C4070974	[]
C4070975	[]
C4070976	[]
C4070977	[]
C4070978	[]
C4070979	[]
C4070980	[]
C4070981	[]
C4070982	[]
C4070983	[]
C4070984	[]
C4070985	[]
C4070986	[]
C4070987	[]
C4070988	[]
C4070989	[]
C4070990	[]
C4070991	[]
C4070992	[]
C4070993	[]
C4070994	[]
C4070995	[]
C4070996	[]
C4070997	[]
C4070998	[]
C4070999	[]
C4071000	[]
C4071001	[]
C4071002	[]
C4071003	[]
C4071004	[]
C4071005	[]
C4071006	[]
C4071007	[]
C4071008	[]
C4071009	[]
C4071010	[]
C4071011	[]
C4071012	[]
C4071013	[]
C4071014	[]
C4071015	[]
C4071016	[]
C4071017	[]
C4071018	[]
C4071019	[]
C4071020	[]
C4071021	[]
C4071022	[]
C4071023	[]
C4071024	[]
C4071025	[]
C4071026	[]
C4071027	[]
C4071028	[]
C4071029	[]
C4071030	[]
C4071031	[]
C4071032	[]
C4071033	[]
C4071034	[]
C4071035	[]
C4071036	[]
C4071037	[]
C4071038	[]
C4071039	[]
C4071040	[]
C4071041	[]
C4071042	[]
C4071043	[]
C4071044	[]
C4071045	[]
C4071046	[]
C4071047	[]
C4071048	['Risperidone trough & 9-Hydroxyrisperidone panel:-:Pt:Ser/Plas:Qn']
C4071049	['Phenytoin free & total trough panel:-:Pt:Ser/Plas:Qn']
C4071050	['Sertraline trough & Norsertraline panel:-:Pt:Ser/Plas:Qn']
C4071051	['Fluoxetine trough & Fluoxetine+norfluoxetine trough & Norfluoxetine panel:-:Pt:Ser/Plas:Qn']
C4071052	['Primidone & PHENobarbital trough panel:-:Pt:Ser/Plas:Qn']
C4071053	['Mirtazapine trough & Normirtazapine panel:-:Pt:Ser/Plas:Qn']
C4071054	['carBAMazepine free & total trough & 10,11-Epoxide panel:-:Pt:Ser/Plas:Qn']
C4071055	[]
C4071056	[]
C4071057	[]
C4071058	[]
C4071059	[]
C4071060	[]
C4071061	[]
C4071062	[]
C4071063	[]
C4071064	[]
C4071065	[]
C4071066	[]
C4071067	[]
C4071068	[]
C4071069	[]
C4071070	[]
C4071071	[]
C4071072	[]
C4071073	[]
C4071074	[]
C4071075	[]
C4071076	[]
C4071077	[]
C4071078	[]
C4071079	[]
C4071080	[]
C4071081	[]
C4071082	[]
C4071083	[]
C4071084	[]
C4071085	[]
C4071086	[]
C4071087	[]
C4071088	[]
C4071089	[]
C4071090	[]
C4071091	[]
C4071092	[]
C4071093	[]
C4071094	[]
C4071095	[]
C4071096	[]
C4071097	[]
C4071098	[]
C4071099	[]
C4071100	[]
C4071101	[]
C4071102	[]
C4071103	[]
C4071104	[]
C4071105	[]
C4071106	[]
C4071107	[]
C4071108	[]
C4071109	['Imipramine trough & Imipramine+desimipramine trough & Desipramine panel:-:Pt:Ser/Plas:Qn']
C4071110	[]
C4071111	[]
C4071112	[]
C4071113	[]
C4071114	[]
C4071115	[]
C4071116	[]
C4071117	[]
C4071118	[]
C4071119	[]
C4071120	[]
C4071121	[]
C4071122	[]
C4071123	[]
C4071124	[]
C4071125	[]
C4071126	[]
C4071127	[]
C4071128	[]
C4071129	[]
C4071130	[]
C4071131	[]
C4071132	[]
C4071133	['Transfer summary note:Finding:Point in time:Emergency department:Document:{Role}']
C4071134	[]
C4071135	[]
C4071136	[]
C4071137	['Initial evaluation note:Finding:Point in time:Emergency department:Document:{Role}']
C4071138	[]
C4071139	[]
C4071140	[]
C4071141	[]
C4071142	[]
C4071143	[]
C4071144	[]
C4071145	[]
C4071146	[]
C4071147	[]
C4071148	[]
C4071149	[]
C4071150	[]
C4071151	[]
C4071152	[]
C4071153	[]
C4071154	[]
C4071155	[]
C4071156	[]
C4071157	[]
C4071158	[]
C4071159	[]
C4071160	[]
C4071161	[]
C4071162	[]
C4071163	[]
C4071164	[]
C4071165	[]
C4071166	[]
C4071167	[]
C4071168	[]
C4071169	[]
C4071170	[]
C4071171	[]
C4071172	[]
C4071173	[]
C4071174	[]
C4071175	[]
C4071176	['Diagnostic study note:Find:Pt:{Setting}:Doc:Infectious disease']
C4071177	[]
C4071178	[]
C4071179	[]
C4071180	[]
C4071181	[]
C4071182	[]
C4071183	[]
C4071184	[]
C4071185	['Admission history and physical note:Finding:Point in time:Emergency department:Document:{Role}']
C4071186	[]
C4071187	[]
C4071188	[]
C4071189	[]
C4071190	[]
C4071191	[]
C4071192	[]
C4071193	[]
C4071194	[]
C4071195	[]
C4071196	[]
C4071197	[]
C4071198	[]
C4071199	[]
C4071200	[]
C4071201	[]
C4071202	[]
C4071203	[]
C4071204	[]
C4071205	[]
C4071206	[]
C4071207	[]
C4071208	[]
C4071209	[]
C4071210	[]
C4071211	[]
C4071212	[]
C4071213	[]
C4071214	[]
C4071215	[]
C4071216	[]
C4071217	[]
C4071218	[]
C4071219	[]
C4071220	[]
C4071221	[]
C4071222	[]
C4071223	[]
C4071224	[]
C4071225	[]
C4071226	[]
C4071227	[]
C4071228	[]
C4071229	[]
C4071230	[]
C4071231	[]
C4071232	[]
C4071233	[]
C4071234	[]
C4071235	[]
C4071236	[]
C4071237	[]
C4071238	[]
C4071239	[]
C4071240	[]
C4071241	[]
C4071242	[]
C4071243	[]
C4071244	[]
C4071245	[]
C4071246	[]
C4071247	[]
C4071248	[]
C4071249	[]
C4071250	[]
C4071251	[]
C4071252	[]
C4071253	[]
C4071254	[]
C4071255	[]
C4071256	[]
C4071257	[]
C4071258	[]
C4071259	[]
C4071260	[]
C4071261	[]
C4071262	[]
C4071263	[]
C4071264	[]
C4071265	[]
C4071266	[]
C4071267	[]
C4071268	[]
C4071269	[]
C4071270	[]
C4071271	[]
C4071272	[]
C4071273	[]
C4071274	[]
C4071275	[]
C4071276	[]
C4071277	[]
C4071278	[]
C4071279	[]
C4071280	[]
C4071281	[]
C4071282	[]
C4071283	[]
C4071284	[]
C4071285	[]
C4071286	[]
C4071287	[]
C4071288	[]
C4071289	[]
C4071290	[]
C4071291	[]
C4071292	[]
C4071293	[]
C4071294	[]
C4071295	[]
C4071296	[]
C4071297	[]
C4071298	[]
C4071299	[]
C4071300	[]
C4071301	[]
C4071302	[]
C4071303	[]
C4071304	[]
C4071305	[]
C4071306	[]
C4071307	[]
C4071308	[]
C4071309	[]
C4071310	[]
C4071311	[]
C4071312	[]
C4071313	[]
C4071314	[]
C4071315	[]
C4071316	[]
C4071317	[]
C4071318	[]
C4071319	[]
C4071320	[]
C4071321	[]
C4071322	[]
C4071323	[]
C4071324	[]
C4071325	[]
C4071326	[]
C4071327	[]
C4071328	[]
C4071329	[]
C4071330	[]
C4071331	[]
C4071332	[]
C4071333	['History and physical note:Finding:Point in time:Emergency department:Document:{Role}']
C4071334	[]
C4071335	[]
C4071336	[]
C4071337	[]
C4071338	[]
C4071339	[]
C4071340	[]
C4071341	[]
C4071342	[]
C4071343	[]
C4071344	[]
C4071345	[]
C4071346	[]
C4071347	[]
C4071348	[]
C4071349	[]
C4071350	[]
C4071351	[]
C4071352	[]
C4071353	[]
C4071354	[]
C4071355	[]
C4071356	[]
C4071357	[]
C4071358	[]
C4071359	[]
C4071360	[]
C4071361	[]
C4071362	[]
C4071363	[]
C4071364	[]
C4071365	[]
C4071366	[]
C4071367	[]
C4071368	[]
C4071369	[]
C4071370	[]
C4071371	[]
C4071372	[]
C4071373	['Deprecated Does your health now limit you in doing eight hours of physical labor [PROMIS]']
C4071374	[]
C4071375	[]
C4071376	['Deprecated Does your health now limit you in doing two hours of physical labor [PROMIS]']
C4071377	['Deprecated Does your health now limit you in climbing several flights of stairs [PROMIS]']
C4071378	[]
C4071379	[]
C4071380	[]
C4071381	[]
C4071382	[]
C4071383	[]
C4071384	[]
C4071385	[]
C4071386	[]
C4071387	[]
C4071388	[]
C4071389	[]
C4071390	[]
C4071391	[]
C4071392	[]
C4071393	['Deprecated Gene mutations tested for in Blood or Tissue by Molecular genetics method Nominal']
C4071394	[]
C4071395	[]
C4071396	[]
C4071397	[]
C4071398	[]
C4071399	[]
C4071400	[]
C4071401	[]
C4071402	[]
C4071403	[]
C4071404	[]
C4071405	[]
C4071406	[]
C4071407	[]
C4071408	[]
C4071409	[]
C4071410	[]
C4071411	[]
C4071412	[]
C4071413	[]
C4071414	[]
C4071415	['Nortriptyline & E-10-hydroxynortriptyline & Z-10-hydroxynortriptyline panel:-:Pt:Ser/Plas:Qn']
C4071416	[]
C4071417	[]
C4071418	[]
C4071419	[]
C4071420	[]
C4071421	[]
C4071422	[]
C4071423	[]
C4071424	[]
C4071425	[]
C4071426	[]
C4071427	[]
C4071428	[]
C4071429	[]
C4071430	[]
C4071431	[]
C4071432	[]
C4071433	[]
C4071434	[]
C4071435	[]
C4071436	[]
C4071437	[]
C4071438	[]
C4071439	[]
C4071440	[]
C4071441	[]
C4071442	[]
C4071443	[]
C4071444	[]
C4071445	[]
C4071446	[]
C4071447	[]
C4071448	[]
C4071449	[]
C4071450	[]
C4071451	[]
C4071452	[]
C4071453	[]
C4071454	[]
C4071455	[]
C4071456	[]
C4071457	[]
C4071458	[]
C4071459	[]
C4071460	[]
C4071461	[]
C4071462	[]
C4071463	[]
C4071464	[]
C4071465	[]
C4071466	[]
C4071467	[]
C4071468	[]
C4071469	[]
C4071470	[]
C4071471	[]
C4071472	[]
C4071473	[]
C4071474	[]
C4071475	[]
C4071476	[]
C4071477	[]
C4071478	[]
C4071479	[]
C4071480	[]
C4071481	[]
C4071482	[]
C4071483	[]
C4071484	[]
C4071485	[]
C4071486	[]
C4071487	[]
C4071488	[]
C4071489	[]
C4071490	[]
C4071491	['Deprecated Does your health now limit you in walking about the house [PROMIS]']
C4071493	[]
C4071494	['Deprecated Does your health now limit you in climbing one flight of stairs [PROMIS]']
C4071495	[]
C4071496	[]
C4071497	[]
C4071498	[]
C4071499	[]
C4071500	[]
C4071501	[]
C4071502	[]
C4071503	[]
C4071504	[]
C4071505	[]
C4071506	[]
C4071507	[]
C4071508	[]
C4071509	[]
C4071510	[]
C4071511	[]
C4071512	[]
C4071513	[]
C4071514	[]
C4071515	[]
C4071516	[]
C4071517	[]
C4071518	[]
C4071519	[]
C4071520	[]
C4071521	[]
C4071522	[]
C4071523	[]
C4071524	[]
C4071525	[]
C4071526	[]
C4071527	[]
C4071528	[]
C4071529	[]
C4071530	[]
C4071531	[]
C4071532	[]
C4071533	[]
C4071534	[]
C4071535	[]
C4071536	[]
C4071537	[]
C4071538	[]
C4071539	[]
C4071540	[]
C4071541	[]
C4071542	[]
C4071543	[]
C4071544	[]
C4071545	[]
C4071546	[]
C4071547	[]
C4071548	[]
C4071549	[]
C4071550	[]
C4071551	[]
C4071552	[]
C4071553	[]
C4071554	[]
C4071555	[]
C4071556	[]
C4071557	[]
C4071558	[]
C4071559	[]
C4071560	[]
C4071561	[]
C4071562	[]
C4071563	[]
C4071564	[]
C4071565	[]
C4071566	[]
C4071567	[]
C4071568	[]
C4071569	[]
C4071570	[]
C4071571	[]
C4071572	[]
C4071573	[]
C4071574	[]
C4071575	[]
C4071576	[]
C4071577	[]
C4071578	[]
C4071579	[]
C4071580	[]
C4071581	[]
C4071582	[]
C4071583	[]
C4071584	[]
C4071585	[]
C4071586	[]
C4071587	[]
C4071588	[]
C4071589	[]
C4071590	[]
C4071591	[]
C4071592	[]
C4071593	[]
C4071594	[]
C4071595	[]
C4071596	[]
C4071597	[]
C4071598	[]
C4071599	[]
C4071600	[]
C4071601	[]
C4071602	[]
C4071603	[]
C4071604	[]
C4071605	[]
C4071606	[]
C4071607	['IEEE Rosetta body measurement panel:-:Pt:^Patient:-']
C4071608	[]
C4071609	['IEEE Rosetta central nervous system panel:-:-:^Patient:-']
C4071610	['IEEE Rosetta respiratory panel:-:-:^Patient:-']
C4071611	[]
C4071612	[]
C4071613	[]
C4071614	[]
C4071615	[]
C4071616	[]
C4071617	[]
C4071618	[]
C4071619	[]
C4071620	[]
C4071621	[]
C4071622	[]
C4071623	[]
C4071624	[]
C4071625	[]
C4071626	[]
C4071627	[]
C4071628	[]
C4071629	[]
C4071630	[]
C4071631	[]
C4071632	[]
C4071633	[]
C4071634	[]
C4071635	[]
C4071636	[]
C4071637	[]
C4071638	[]
C4071639	[]
C4071640	[]
C4071641	[]
C4071642	[]
C4071643	[]
C4071644	[]
C4071645	[]
C4071646	[]
C4071647	[]
C4071648	['IEEE Rosetta panel:-:-:^Patient:-']
C4071649	[]
C4071650	['IEEE Rosetta temperature panel:-:Pt:^Patient:-']
C4071651	[]
C4071652	['IEEE Rosetta gas monitoring panel:-:-:^Patient:-']
C4071653	[]
C4071654	[]
C4071655	[]
C4071656	[]
C4071657	[]
C4071658	[]
C4071659	[]
C4071660	[]
C4071661	[]
C4071662	[]
C4071663	[]
C4071664	[]
C4071665	[]
C4071666	[]
C4071667	[]
C4071668	[]
C4071669	[]
C4071670	[]
C4071671	[]
C4071672	[]
C4071673	[]
C4071674	[]
C4071675	[]
C4071676	[]
C4071677	[]
C4071678	[]
C4071679	[]
C4071680	[]
C4071681	[]
C4071682	[]
C4071683	[]
C4071684	[]
C4071685	[]
C4071686	[]
C4071687	[]
C4071688	[]
C4071689	[]
C4071690	[]
C4071691	[]
C4071692	[]
C4071693	[]
C4071694	[]
C4071695	[]
C4071696	[]
C4071697	[]
C4071698	[]
C4071699	[]
C4071700	[]
C4071701	[]
C4071702	[]
C4071703	[]
C4071704	[]
C4071705	[]
C4071706	[]
C4071707	[]
C4071708	[]
C4071709	[]
C4071710	[]
C4071711	[]
C4071712	[]
C4071713	[]
C4071714	[]
C4071715	[]
C4071716	[]
C4071717	[]
C4071718	[]
C4071719	[]
C4071720	[]
C4071721	[]
C4071722	[]
C4071723	[]
C4071724	[]
C4071725	[]
C4071726	[]
C4071727	[]
C4071728	[]
C4071729	[]
C4071730	[]
C4071731	[]
C4071732	[]
C4071733	[]
C4071734	[]
C4071735	[]
C4071736	[]
C4071737	[]
C4071738	[]
C4071739	[]
C4071740	[]
C4071741	[]
C4071742	[]
C4071743	[]
C4071744	[]
C4071745	[]
C4071746	[]
C4071747	[]
C4071748	[]
C4071749	['Body temperature:Temp:Pt:Bld:Qn']
C4071750	[]
C4071751	[]
C4071752	[]
C4071753	[]
C4071755	[]
C4071756	[]
C4071757	[]
C4071758	[]
C4071828	[]
C4071902	[]
C4072781	[]
C4072782	[]
C4074977	[]
C4075358	[]
C4075365	[]
C4075594	[]
C4082220	['Acyclovir:Mass:Pt:Dose:Qn']
C4082221	['Amoxicillin:Mass:Pt:Dose:Qn']
C4082222	['Atenolol:Mass:Pt:Dose:Qn']
C4082223	['Atropine:Mass:Pt:Dose:Qn']
