C0000727	['急腹症']
C2183678	['父母担心面部模仿活动减少（症状）']
C2183754	['复视加重因素']
C2183755	['仅左眼复视（症状）']
C2183756	['仅右眼复视（症状）']
C2183757	['远视复视']
C2183758	['近眼复视']
C2183759	['运动后复视加重（症状）']
C2183760	['复视随热加重（症状）']
C2183761	['复视随着压力而恶化（症状）']
C2183783	['双耳分泌物（症状）']
C2183784	['左耳分泌物（症状）']
C2183785	['右耳分泌物（症状）']
C2183875	['运动时头晕（症状）']
C2183876	['头晕伴虚脱（症状）']
C2183877	['小腿闪电痛（症状）']
C2183878	['午餐后安静坐着入睡的可能性（不含酒精）']
C2183879	['四肢无力导致爬楼梯困难（症状）']
C2183880	['四肢无力加剧']
C2183881	['因运动而加剧的四肢无力']
C2183882	['因高温而加剧的四肢无力']
C2183883	['因压力而加剧的四肢无力']
C2183884	['复发性肢体无力']
C2183885	['突然四肢无力（症状）']
C2183886	['淀粉餐后突然四肢无力']
C2183887	['上肢无力延伸至腿部']
C2183888	['肢体暂时无力（症状）']
C2183889	['伴有强烈情绪的暂时性肢体无力（猝倒）（症状）']
C2183890	['醒来时短暂的肢体无力']
C2183891	['入睡时短暂的肢体无力']
C2183892	['入睡或醒来时四肢无力（睡眠状态）（症状）']
C2183893	['上肢无力']
C2184179	['腿部或手臂上的局部蓝色\\/棕色斑点']
C2184182	['局部胸痛']
C2184183	['局部抽搐发展至累及一侧（症状）']
C2184184	['局部抽搐（症状）']
C2184202	['局部关节疼痛（症状）']
C2184203	['双侧肩关节疼痛（发现）']
C2184204	['慢性局限性关节痛']
C2184205	['局部关节僵硬（症状）']
C2184206	['慢性局部关节僵硬']
C2184207	['多个关节出现局部关节僵硬（症状）']
C2184208	['突然出现关节僵硬（症状）']
C2184209	['局部关节僵硬早上更严重（症状）']
C2184210	['局部关节肿胀（症状）']
C2184213	['局部小腿疼痛伴发热和发红（症状）']
C2184216	['局部皮肤变色（症状）']
C2184231	['左小腿软组织肿胀（症状）']
C2184232	['左上臂软组织肿胀（症状）']
C2184241	['一条腿局部软组织肿胀（症状）']
C2184243	['右上臂软组织肿胀（症状）']
C2184247	['右小腿软组织肿胀（症状）']
C2185930	['头部或身体脱发（症状）']
C2185931	['听力丧失一个月或更长时间']
C2185932	['听力损失越来越严重']
C2185934	['仅一侧听力丧失（症状）']
C2185936	['暂时性听力损失']
C2185937	['对朋友和家人失去兴趣（症状）']
C2185938	['失去兴趣或快乐（症状）']
C2185950	['失去一部分视力，就好像拉开了帷幕']
C2185951	['时间损失（症状）']
C2185953	['放射到腿部的腰痛（症状）']
C2185954	['通过躺下缓解腰痛（症状）']
C2185955	['弯曲会使下背部疼痛加剧']
C2185956	['咳嗽或打喷嚏时腰痛加重']
C2185957	['躺下后腰痛加剧（症状）']
C2185962	['错误的积极态度（症状）补偿了低自尊']
C2185964	['紧张、抑郁、焦虑（症状）引起的下背痛']
C2185965	['通过运动缓解下背部疼痛（症状）']
C2187162	['双眼局限性视网膜水肿（诊断）']
C2187163	['左视网膜局限性水肿（诊断）']
C2187164	['右视网膜局限性水肿（诊断）']
C2187168	['双眼周边视网膜水肿（诊断）']
C2187169	['左视网膜周围水肿（诊断）']
C2187170	['右视网膜周围水肿（诊断）']
C2187510	['左眼后疼痛']
C2187511	['右眼后疼痛']
C2187977	['不能射精但不是阳痿（症状）']
C2187984	['性格缺陷无法表达温暖和温柔']
C2187989	['无法勃起（症状）']
C2187990	['无能力']
C2187991	['夜间睡眠时尿失禁的频率（症状）']
C2187992	['白天尿失禁的频率（症状）']
C2187998	['性别角色（症状）的不确定性']
C2187999	['长期目标的不确定性（症状）']
C2188000	['价值体系的不确定性（症状）']
C2188004	['昏迷，持续约1-5分钟']
C2188005	['昏迷持续15秒或更短时间']
C2188050	['意外生育（症状）']
C2188172	['不明原因阴道出血（症状）']
C2188185	['一只眼睛是红色的']
C2188189	['不合理的肥胖恐惧（症状）']
C2188190	['遗弃恐惧症']
C2188191	['对独处的不合理恐惧（症状）']
C2188193	['对某一特定社会状况（症状）的不合理恐惧']
C2188194	['对特定对象、活动、情况（症状）的不合理恐惧']
C2188195	['不合理的恐惧越来越限制活动']
C2188196	['不合理的恐惧和强烈的避免欲望（恐惧症）']
C2188198	['不合理或不合理的恐惧（症状）']
C2188199	['慢性\\/持续性头痛']
C2188202	['对提问无反应但清醒（症状）']
C2188220	['异常行为（症状）']
C2188221	['追求明显目标（症状）的异常行为']
C2188222	['肤色异常变暗（症状）']
C2188232	['左上背痛（症状）']
C2188233	['胸部周围放射状的上背痛（症状）']
C2188234	['通过躺下缓解上背部疼痛（症状）']
C2188235	['突然的上背痛']
C2188237	['躺下时上背部疼痛加剧（症状）']
C2188283	['阴茎向上弯曲伴勃起（症状）']
C2188437	['排尿间隔时间（症状）']
C2188438	['白天排尿频率（症状）']
C2188439	['尿频减少（症状）']
C2188456	['每周至少两次尿失禁']
C2188457	['无饱腹感的尿失禁（症状）']
C2188458	['感觉不到潮湿的尿失禁（症状）']
C2188459	['体力活动导致尿失禁（症状）']
C2188502	['婴儿尿量（症状）']
C2188551	['尿内容物异常（症状）']
C2188569	['深色但不浑浊的尿液（症状）']
C2188715	['泡沫尿']
C2188716	['烟色尿']
C2188793	['尿流喷洒或分裂（症状）']
C2188830	['正呼吸']
C2188836	['在月经期间每天使用八个或更多卫生棉条（症状）']
C2188849	['使用失禁设备（症状）']
C2188850	['每天使用的尿失禁迷你垫的数量（症状）']
C2188851	['每天使用的常规尿失禁垫数量（症状）']
C2188852	['使用阴茎钳治疗失禁（症状）']
C2188853	['使用失禁组织（症状）']
C2188854	['使用尿道塞治疗尿失禁（症状）']
C2188870	['经期定期使用卫生棉条（症状）']
C2189016	['阴道瘙痒或灼热（症状）']
C2189071	['性交时阴道疼痛（症状）']
C2189131	['性格缺陷虚荣']
C2189665	['剧烈和持续呕吐（症状）']
C2189718	['处方变更后视力恶化（症状）']
C2198078	['与四肢有关的肌肉骨骼症状（诊断）']
C2198702	['饭后腹胀（症状）']
C2198703	['服药后腹胀（症状）']
C2198704	['特定食物后腹胀（症状）']
C2198804	['对体重不满意（症状）']
C2198872	['处方变更后远视力恶化（症状）']
C2198875	['双侧嗅觉缺失（诊断）']
C2198876	['左侧嗅觉缺失（诊断）']
C2198877	['右侧嗅觉缺失（诊断）']
C2198879	['行为和反应的紊乱（症状）']
C2198880	['在数月或数年的时间里，出现了令人不安或不寻常的想法（症状）']
C2198881	['令人不安或不寻常的想法在2-4周内迅速发展（症状）']
C2198882	['令人不安或不寻常的想法、感觉或感觉（症状）']
C2198887	['胸痛之前的头晕（症状）']
C2198888	['头晕伴脸红（症状）']
C2198889	['头晕伴恶心（症状）']
C2198890	['心跳加快或不规则前出现头晕（症状）']
C2198891	['突然或严重头痛之前的头晕（症状）']
C2198892	['突然剧烈耳痛之前的头晕（症状）']
C2198893	['突然剧烈疼痛之前的头晕（症状）']
C2198894	['突然剧烈喉咙痛（症状）前出现头晕']
C2198895	['发汗前头晕']
C2198896	['头晕后变蓝（症状）']
C2198897	['头晕后脸色变白（症状）']
C2198898	['弯腰头晕（症状）']
C2198899	['翻身时头晕（症状）']
C2198900	['上楼时头晕（症状）']
C2198901	['使用手或手臂时头晕（症状）']
C2198906	['睡眠充足后感觉不到休息（症状）']
C2199003	['阴茎向下弯曲伴勃起（症状）']
C2199005	['拖着左脚']
C2199006	['走路时拖着一只脚（症状）']
C2199007	['拖右脚']
C2199085	['经常掉盘子（症状）']
C2199086	['驾驶时嗜睡（症状）']
C2199191	['双脚局部皮肤干燥（症状）']
C2199192	['双手局部皮肤干燥（症状）']
C2199193	['双胫骨局部皮肤干燥（症状）']
C2199194	['干燥皮肤局限于肘部、手腕、膝盖的折痕（症状）']
C2199195	['面部局部皮肤干燥（症状）']
C2199196	['足部皮肤干燥（症状）']
C2199197	['手部局部皮肤干燥（症状）']
C2199198	['左脚局部皮肤干燥（症状）']
C2199199	['左侧皮肤干燥（症状）']
C2199200	['左侧胫骨局部皮肤干燥（症状）']
C2199201	['右脚局部皮肤干燥（症状）']
C2199202	['右手局部皮肤干燥（症状）']
C2199203	['右侧胫骨局部皮肤干燥（症状）']
C2199204	['局部皮肤干燥（症状）']
C2199205	['皮肤干裂（症状）']
C2199213	['腹痛感觉迟钝、无聊或疼痛']
C2199220	['性交持续时间不足以满足女性（症状）']
C2199235	['功能失调通过催眠暗示（症状）解决']
C2199543	['耳朵症状（症状）的偏侧性']
C2199590	['夜间耳痛']
C2199591	['左耳疼痛']
C2199592	['右耳疼痛']
C2199600	['耳朵感觉饱（症状）']
C2199601	['耳朵因欲望而感到压力，但无法“弹出”（症状）']
C2199605	['大手术或创伤后容易出血（症状）']
C2199606	['易出血（症状）的发生']
C2199607	['自发性出血']
C2199608	['易出血（症状）']
C2199609	['受伤后几小时或几天开始容易出血']
C2199610	['复发性易出血（症状）']
C2199611	['停止后重新开始的易出血倾向（症状）']
C2199612	['暴饮暴食之后会产生内疚和抑郁（症状）']
C2199768	['下后颈部疼痛（症状）']
C2200085	['左肩有肿块（症状）']
C2200086	['左肩肩锁区有肿块（症状）']
C2200087	['左肩盂肱区有肿块（症状）']
C2200088	['左肩肩峰下有肿块（症状）']
C2200089	['左肩肩胛下区有肿块（症状）']
C2200090	['右肩有肿块（症状）']
C2200091	['右肩肩锁区有肿块（症状）']
C2200092	['右肩肩盂肱区有肿块（症状）']
C2200093	['右肩肩峰下有肿块（症状）']
C2200094	['右肩肩胛下区有肿块（症状）']
C2200095	['肩部有肿块（症状）']
C2200096	['肩部肿块增大（症状）']
C2200097	['肩部疼痛肿块（症状）']
C2200098	['肩部有软肿块（症状）']
C2200100	['颌骨肿块（症状）']
C2200101	['口腔肿块（症状）']
C2200105	['颈部后部肿块或肿胀（症状）']
C2200106	['颈部前部肿块或肿胀（症状）']
C2200107	['颈部左侧肿块或肿胀（症状）']
C2200108	['颈部右侧肿块或肿胀（症状）']
C2200109	['颈部肿块或肿胀迅速增长']
C2200455	['有节奏的摇摆或颠簸（症状）']
C2200472	['右踝关节痛（诊断）']
C2200827	['右腋窝肿块']
C2201135	['右臀部疼痛']
C2201205	['右耳感觉饱（症状）']
C2201206	['右耳感到压力（症状）']
C2201431	['右肘骨痛（症状）']
C2201434	['右肘关节痛']
C2201435	['右肘关节僵硬（症状）']
C2201436	['右肘关节肿胀（症状）']
C2201587	['粗犷的眼睛，对吗']
C2201588	['右眼发痒（症状）']
C2201590	['右眼干燥']
C2201627	['眼睛痛对吗']
C2201635	['眼皮肿了，闭上吧']
C2201646	['右眼抽搐']
C2201699	['右脚僵硬（症状）']
C2201819	['右前臂骨痛（症状）']
C2201875	['右前臂手肘附近背表面疼痛（症状）']
C2201876	['右前臂近肘部掌面疼痛（症状）']
C2201877	['右前臂远端背部疼痛']
C2201878	['右前臂桡骨远端疼痛']
C2201879	['右前臂远端尺侧疼痛']
C2201880	['右前臂远端掌面疼痛']
C2201985	['右脚大脚趾畸形恶化（症状）']
C2202095	['随着步行的继续，右脚后跟疼痛在第一步时加重（症状）']
C2202096	['右脚后跟疼痛随着踏脚时间的增加而加重（症状）']
C2202100	['右髋关节疼痛（发现）']
C2202235	['右膝关节疼痛（发现）']
C2202236	['右膝关节僵硬（症状）']
C2202237	['右膝关节肿胀（症状）']
C2202275	['髌股区的右膝关节疼痛']
C2202419	['右侧唇部肿胀（症状）']
C2202420	['右脚踝外侧关节疼痛']
C2202454	['右肘外侧骨痛（症状）']
C2202456	['右膝关节外侧疼痛']
C2202674	['双眼玻璃体空化']
C2202675	['左眼玻璃体空洞']
C2202676	['右眼玻璃体空洞']
C2202703	['自愿重复行为（症状）']
C2202704	['大量吐血（“咖啡渣”）（症状）']
C2202706	['呕吐特征（症状）']
C2202707	['非胆汁性呕吐（症状）']
C2202710	['呕吐后剧烈咳嗽（症状）']
C2202711	['进食后一小时内呕吐食物颗粒（症状）']
C2202713	['剧烈咳嗽前呕吐（症状）']
C2202714	['呕吐物含大便（症状）']
C2202716	['含蠕虫的呕吐物（症状）']
C2202732	['外阴瘙痒或灼烧（症状）']
C2202740	['外阴肿块或肿块（症状）']
C2202800	['小步行走（症状）']
C2202977	['水放电双筒望远镜']
C2202978	['眼水性分泌物（症状）']
C2202979	['左眼水样分泌物（症状）']
C2202980	['右眼水样分泌物（症状）']
C2202981	['流涕']
C2202982	['视觉中的波浪线（症状）']
C2202983	['咳嗽无力']
C2202986	['打破微弱的声音（症状）']
C2202987	['呼吸微弱的声音（症状）']
C2202988	['声音微弱（症状）']
C2202989	['微弱的声音来来往往（症状）']
C2202990	['持续微弱的声音（症状）']
C2202991	['声音越来越弱（症状）']
C2202992	['声音微弱每天复发（症状）']
C2202994	['臀部和肩部无力']
C2202995	['左臂无力']
C2202996	['右臂单肩胛骨']
C2202997	['四肢瘫痪以顺时针方向发展']
C2203000	['手足无力']
C2203001	['全身无力（症状）']
C2203034	['减肥一年以上']
C2203035	['减肥几个月']
C2203179	['感冒时气喘更严重（症状）']
C2203180	['喘息只发生在运动时（症状）']
C2203182	['周期性喘息']
C2203183	['发作性喘息']
C2203184	['与体位有关的喘息（症状）']
C2203206	['夜间气喘加重（症状）']
C2203207	['寒冷天气时气喘更严重（症状）']
C2203208	['早晨气喘加重（症状）']
C2203209	['喘息性咳嗽（症状）']
C2203252	['眼睛有色部位白色生长（症状）']
C2203257	['视野中静止的白色\\/光点']
C2203259	['月经后白色阴道分泌物更严重（症状）']
C2203260	['夜间直肠可见白色细虫（症状）']
C2203297	['粪便中有虫子，直肠有白色细虫子（症状）']
C2203298	['中央视力（症状）恶化']
C2203299	['远视力恶化（症状）']
C2203300	['最近头痛更严重']
C2203301	['近视力（症状）恶化']
C2203302	['周边视力（症状）恶化']
C2203303	['双眼周边视觉恶化']
C2203304	['左眼周边视力恶化（症状）']
C2203305	['右眼周边视力恶化（症状）']
C2203306	['慢性\\/持续性头痛越来越严重']
C2203308	['白天视力会恶化']
C2203309	['左眼视力恶化（症状）']
