C0000886	['棘细胞']
C5170939	['白细胞&#x7C；痰和#x7C；血液学和细胞计数']
C5170940	['白细胞&#x7C；凳子和#x7C；血液学和细胞计数']
C5170941	['白细胞&#x7C；滑液&#x7C；血液学和细胞计数']
C5170942	['白细胞&#x7C；尿道&#x7C；血液学和细胞计数']
C5170943	['白细胞&#x7C；尿液和#x7C；尿液分析']
C5170944	['白细胞&#x7C；尿沉渣#x7C；尿液分析']
C5170945	['白细胞&#x7C；阴道&#x7C；血液学和细胞计数']
C5170946	['白细胞&#x7C；玻璃体液#x7C；血液学和细胞计数']
C5170947	['白细胞&#x7C；XXX和#x7C；细胞标记物']
C5170948	['白细胞&#x7C；XXX和#x7C；血液学和细胞计数']
C5170950	['其他白细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5170951	['其他白细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5170952	['其他白细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5170953	['其他白细胞&#x7C；胎儿&#x7C；血液和#x7C；血液学和细胞计数']
C5170954	['其他白细胞&#x7C；胎儿&#x7C；胸膜液#x7C；血液学和细胞计数']
C5170955	['其他白细胞&#x7C；心包液#x7C；血液学和细胞计数']
C5170956	['其他白细胞&#x7C；腹膜液#x7C；血液学和细胞计数']
C5170957	['其他白细胞&#x7C；胸膜液#x7C；血液学和细胞计数']
C5170958	['其他白细胞&#x7C；滑液&#x7C；血液学和细胞计数']
C5170959	['其他白细胞&#x7C；玻璃体液#x7C；血液学和细胞计数']
C5170980	['白细胞+血小板#x7C；血液和#x7C；血液学和细胞计数']
C5171527	['红斑狼疮细胞#x7C；血液和#x7C；血液学和细胞计数']
C5171584	['淋巴母细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5171653	['淋巴细胞T细胞、B细胞和自然杀伤亚群#x7C；血液和#x7C；细胞标记物']
C5171656	['淋巴细胞&#x7C；血液和#x7C；细胞标记物']
C5171657	['淋巴细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5171658	['淋巴细胞&#x7C；脐带和#x7C；血液学和细胞计数']
C5171659	['淋巴细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5171660	['淋巴细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5171661	['淋巴细胞&#x7C；胎儿&#x7C；血液和#x7C；血液学和细胞计数']
C5171662	['淋巴细胞&#x7C；胎儿&#x7C；胸膜液#x7C；血液学和细胞计数']
C5171663	['淋巴细胞&#x7C；心包液#x7C；血液学和细胞计数']
C5171664	['淋巴细胞&#x7C；腹膜液#x7C；血液学和细胞计数']
C5171665	['淋巴细胞&#x7C；胸膜液#x7C；血液学和细胞计数']
C5171666	['淋巴细胞&#x7C；精液&#x7C；血液学和细胞计数']
C5171667	['淋巴细胞&#x7C；凳子和#x7C；血液学和细胞计数']
C5171668	['淋巴细胞&#x7C；滑液&#x7C；血液学和细胞计数']
C5171669	['淋巴细胞&#x7C；尿沉渣#x7C；血液学和细胞计数']
C5171670	['淋巴细胞&#x7C；玻璃体液#x7C；血液学和细胞计数']
C5171671	['淋巴细胞&#x7C；XXX和#x7C；血液学和细胞计数']
C5171673	['淋巴细胞分裂#x7C；血液和#x7C；血液学和细胞计数']
C5171674	['淋巴细胞分裂#x7C；血液或组织&#x7C；血液学和细胞计数']
C5171675	['淋巴细胞免疫母细胞#x7C；血液和#x7C；血液学和细胞计数']
C5171676	['淋巴细胞浆细胞样和#x7C；血液和#x7C；血液学和细胞计数']
C5171700	['淋巴细胞。未成熟\\/100白细胞#x7C；羊水#x7C；血液学和细胞计数']
C5171712	['淋巴细胞。真空化#x7C；血液和#x7C；血液学和细胞计数']
C5171723	['淋巴细胞\\/100个细胞&#x7C；骨髓和#x7C；血液学和细胞计数']
C5171724	['淋巴细胞\\/100个细胞&#x7C；淋巴结#x7C；血液学和细胞计数']
C5171750	['淋巴细胞+单核细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5171751	['淋巴细胞+单核细胞\\/100白细胞#x7C；血液和#x7C；血液学和细胞计数']
C5171770	['淋巴瘤细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5171862	['大细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5171864	['巨噬细胞#x7C；体液&#x7C；血液学和细胞计数']
C5171865	['巨噬细胞#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5171866	['巨噬细胞#x7C；胎儿&#x7C；胸膜液#x7C；血液学和细胞计数']
C5171867	['巨噬细胞#x7C；心包液#x7C；血液学和细胞计数']
C5171868	['巨噬细胞#x7C；腹膜液#x7C；血液学和细胞计数']
C5171869	['巨噬细胞#x7C；胸膜液#x7C；血液学和细胞计数']
C5171870	['巨噬细胞#x7C；滑液&#x7C；血液学和细胞计数']
C5171871	['巨噬细胞#x7C；尿沉渣#x7C；血液学和细胞计数']
C5171872	['巨噬细胞#x7C；玻璃体液#x7C；血液学和细胞计数']
C5171959	['恶性细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5171960	['恶性细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5171961	['恶性细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5171962	['恶性细胞&#x7C；心包液#x7C；血液学和细胞计数']
C5171963	['恶性细胞&#x7C；腹膜液#x7C；血液学和细胞计数']
C5171964	['恶性细胞&#x7C；胸膜液#x7C；血液学和细胞计数']
C5171965	['恶性细胞&#x7C；滑液&#x7C；血液学和细胞计数']
C5171976	['恶性细胞\\/100细胞&#x7C；尿液和#x7C；血液学和细胞计数']
C5172358	['巨核细胞&#x7C；骨髓和#x7C；血液学和细胞计数']
C5172359	['巨核细胞\\/100个细胞&#x7C；骨髓和#x7C；血液学和细胞计数']
C5172360	['巨核细胞\\/100白细胞#x7C；血液和#x7C；血液学和细胞计数']
C5172361	['巨核细胞核#x7C；血液和#x7C；血液学和细胞计数']
C5172364	['巨成叶细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5172503	['间皮细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5172504	['间皮细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5172505	['间皮细胞&#x7C；心包液#x7C；血液学和细胞计数']
C5172506	['间皮细胞&#x7C；腹膜液#x7C；血液学和细胞计数']
C5172507	['间皮细胞&#x7C；胸膜液#x7C；血液学和细胞计数']
C5172508	['间皮细胞&#x7C；滑液&#x7C；血液学和细胞计数']
C5172509	['间皮细胞&#x7C；玻璃体液#x7C；血液学和细胞计数']
C5172510	['间皮细胞&#x7C；XXX和#x7C；血液学和细胞计数']
C5172546	['后髓细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5172547	['后髓细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5172548	['后髓细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5172549	['后髓细胞&#x7C；胎儿&#x7C；血液和#x7C；血液学和细胞计数']
C5172552	['后髓细胞\\/100个细胞&#x7C；骨髓和#x7C；血液学和细胞计数']
C5173060	['微细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5173061	['微细胞&#x7C；尿液和#x7C；血液学和细胞计数']
C5173063	['微巨核细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5173415	['单粒细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5173430	['单核细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5173431	['单核细胞&#x7C；脐带和#x7C；血液学和细胞计数']
C5173432	['单核细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5173433	['单核细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5173434	['单核细胞&#x7C；胎儿&#x7C；血液和#x7C；血液学和细胞计数']
C5173435	['单核细胞&#x7C；心包液#x7C；血液学和细胞计数']
C5173436	['单核细胞&#x7C；腹膜液#x7C；血液学和细胞计数']
C5173437	['单核细胞&#x7C；胸膜液#x7C；血液学和细胞计数']
C5173438	['单核细胞&#x7C；滑液&#x7C；血液学和细胞计数']
C5173439	['单核细胞&#x7C；玻璃体液#x7C；血液学和细胞计数']
C5173441	['单核细胞。异常\\/100白细胞#x7C；血液和#x7C；血液学和细胞计数']
C5173443	['单核细胞。未成熟\\/100白细胞#x7C；血液和#x7C；血液学和细胞计数']
C5173444	['单核细胞\\/100个细胞&#x7C；骨髓和#x7C；血液学和细胞计数']
C5173467	['单核细胞+巨噬细胞#x7C；体液&#x7C；血液学和细胞计数']
C5173468	['单核细胞+巨噬细胞#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5173469	['单核细胞+巨噬细胞#x7C；心包液#x7C；血液学和细胞计数']
C5173470	['单核细胞+巨噬细胞#x7C；腹膜液#x7C；血液学和细胞计数']
C5173471	['单核细胞+巨噬细胞#x7C；胸膜液#x7C；血液学和细胞计数']
C5173472	['单核细胞+巨噬细胞#x7C；滑液&#x7C；血液学和细胞计数']
C5173493	['单核细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5173494	['单核细胞&#x7C；骨髓和#x7C；血液学和细胞计数']
C5173495	['单核细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5173496	['单核细胞&#x7C；腹膜透析液&#x7C；血液学和细胞计数']
C5173497	['单核细胞&#x7C；心包液#x7C；血液学和细胞计数']
C5173498	['单核细胞&#x7C；腹膜液#x7C；血液学和细胞计数']
C5173499	['单核细胞&#x7C；胸膜液#x7C；血液学和细胞计数']
C5173500	['单核细胞&#x7C；滑液&#x7C；血液学和细胞计数']
C5173501	['单核细胞非典型&#x7C；血液和#x7C；血液学和细胞计数']
C5174092	['成髓细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5174093	['成髓细胞\\/100个细胞&#x7C；骨髓和#x7C；血液学和细胞计数']
C5174096	['骨髓细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5174097	['骨髓细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5174098	['骨髓细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5174099	['骨髓细胞&#x7C；胎儿&#x7C；血液和#x7C；血液学和细胞计数']
C5174104	['骨髓细胞\\/100个细胞&#x7C；骨髓和#x7C；血液学和细胞计数']
C5174120	['髓过氧化物酶细胞&#x7C；体液&#x7C；细胞标记物']
C5174612	['中性粒细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5174613	['中性粒细胞&#x7C；脐带和#x7C；血液学和细胞计数']
C5174614	['中性粒细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5174615	['中性粒细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5174616	['中性粒细胞&#x7C；控制和#x7C；血液和#x7C；血液学和细胞计数']
C5174617	['中性粒细胞&#x7C；胎儿&#x7C；血液和#x7C；血液学和细胞计数']
C5174618	['中性粒细胞&#x7C；胎儿&#x7C；胸膜液#x7C；血液学和细胞计数']
C5174619	['中性粒细胞&#x7C；鼻子和#x7C；血液学和细胞计数']
C5174620	['中性粒细胞&#x7C；心包液#x7C；血液学和细胞计数']
C5174621	['中性粒细胞&#x7C；腹膜液#x7C；血液学和细胞计数']
C5174622	['中性粒细胞&#x7C；胸膜液#x7C；血液学和细胞计数']
C5174623	['中性粒细胞&#x7C；前列腺液#x7C；血液学和细胞计数']
C5174624	['中性粒细胞&#x7C；凳子和#x7C；血液学和细胞计数']
C5174625	['中性粒细胞&#x7C；滑液&#x7C；血液学和细胞计数']
C5174626	['中性粒细胞&#x7C；尿液和#x7C；尿液分析']
C5174627	['中性粒细胞&#x7C；玻璃体液#x7C；血液学和细胞计数']
C5174628	['中性粒细胞。无颗粒和#x7C；血液和#x7C；血液学和细胞计数']
C5174638	['中性粒细胞。发育不良#x7C；血液和#x7C；血液学和细胞计数']
C5174641	['中性粒细胞。低粒径#x7C；血液和#x7C；血液学和细胞计数']
C5174645	['中性粒细胞。分段\\/100个细胞&#x7C；骨髓和#x7C；血液学和细胞计数']
C5174655	['中性粒细胞。真空化#x7C；血液和#x7C；血液学和细胞计数']
C5174656	['中性粒细胞。空泡+分段#x7C；血液和#x7C；血液学和细胞计数']
C5174657	['中性粒细胞\\/100个细胞&#x7C；骨髓和#x7C；血液学和细胞计数']
C5174860	['非血细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5174861	['非血细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5175004	['正常母细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5175005	['正常母细胞&#x7C；脐带和#x7C；血液学和细胞计数']
C5175006	['正常母细胞&#x7C；胎儿&#x7C；血液和#x7C；血液学和细胞计数']
C5175145	['有核细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5175146	['有核细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5175147	['有核细胞&#x7C；骨髓和#x7C；血液学和细胞计数']
C5175148	['有核细胞&#x7C；支气管和#x7C；血液学和细胞计数']
C5175149	['有核细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5175150	['有核细胞&#x7C；透析液#x7C；血液学和细胞计数']
C5175151	['有核细胞&#x7C；心包液#x7C；血液学和细胞计数']
C5175152	['有核细胞&#x7C；腹膜液#x7C；血液学和细胞计数']
C5175153	['有核细胞&#x7C；胸膜液#x7C；血液学和细胞计数']
C5175154	['有核细胞&#x7C；滑液&#x7C；血液学和细胞计数']
C5175157	['有核红细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5175158	['有核红细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5175159	['有核红细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5175160	['有核红细胞&#x7C；胎儿&#x7C；血液和#x7C；血液学和细胞计数']
C5175161	['有核红细胞&#x7C；滑液&#x7C；血液学和细胞计数']
C5175162	['有核红细胞&#x7C；XXX和#x7C；血液学和细胞计数']
C5175602	['其他电池&#x7C；血液和#x7C；血液学和细胞计数']
C5175603	['其他电池&#x7C；脐带和#x7C；血液学和细胞计数']
C5175604	['其他电池&#x7C；体液&#x7C；血液学和细胞计数']
C5175605	['其他电池&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5175606	['其他电池&#x7C；腹膜液#x7C；血液学和细胞计数']
C5175607	['其他电池&#x7C；胸膜液#x7C；血液学和细胞计数']
C5175608	['其他电池&#x7C；滑液&#x7C；血液学和细胞计数']
C5175645	['卵圆形大细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5175648	['卵形细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5176526	['Pelger-Huet细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5176574	['铅笔电池&#x7C；血液和#x7C；血液学和细胞计数']
C5177340	['钳形细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5177451	['浆细胞前体&#x7C；血液和#x7C；血液学和细胞计数']
C5177453	['浆细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5177454	['浆细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5177455	['浆细胞&#x7C；骨髓和#x7C；血液学和细胞计数']
C5177457	['浆细胞未成熟&#x7C；血液和#x7C；血液学和细胞计数']
C5177458	['浆细胞未成熟&#x7C；骨髓和#x7C；血液学和细胞计数']
C5177459	['浆细胞单型群#x7C；血液和#x7C；血液学和细胞计数']
C5177460	['具有异常标记模式的浆细胞#x7C；骨髓和#x7C；血液学和细胞计数']
C5177461	['浆细胞。异常标记模式\\/细胞计数#x7C；骨髓和#x7C；血液学和细胞计数']
C5177468	['浆细胞\\/100白细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5177469	['浆细胞\\/100白细胞&#x7C；脐带和#x7C；血液学和细胞计数']
C5177470	['浆细胞\\/100白细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5177471	['浆细胞\\/100白细胞&#x7C；支气管和#x7C；血液学和细胞计数']
C5177472	['浆细胞\\/100白细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5177473	['浆细胞\\/100白细胞&#x7C；透析液#x7C；血液学和细胞计数']
C5177474	['浆细胞\\/100白细胞&#x7C；心包液#x7C；血液学和细胞计数']
C5177475	['浆细胞\\/100白细胞&#x7C；腹膜液#x7C；血液学和细胞计数']
C5177476	['浆细胞\\/100白细胞&#x7C；胸膜液#x7C；血液学和细胞计数']
C5177477	['浆细胞\\/100白细胞&#x7C；滑液&#x7C；血液学和细胞计数']
C5177574	['血小板致密体&#x7C；血液和#x7C；血液学和细胞计数']
C5177615	['血小板#x7C；血液和#x7C；血液学和细胞计数']
C5177616	['血小板#x7C；毛细血管#x7C；血液学和细胞计数']
C5177617	['血小板#x7C；脐带和#x7C；血液学和细胞计数']
C5177618	['血小板#x7C；体液&#x7C；血液学和细胞计数']
C5177619	['血小板#x7C；骨髓和#x7C；血液学和细胞计数']
C5177620	['血小板#x7C；透析液#x7C；血液学和细胞计数']
C5177621	['血小板#x7C；胎儿&#x7C；血液和#x7C；血液学和细胞计数']
C5177622	['血小板#x7C；血浆和#x7C；血液学和细胞计数']
C5177623	['血小板#x7C；富含血小板的血浆&#x7C；血液学和细胞计数']
C5177624	['血小板无颗粒#x7C；血液和#x7C；血液学和细胞计数']
C5177626	['血小板大&#x7C；血液和#x7C；血液学和细胞计数']
C5177629	['网状血小板&#x7C；血液和#x7C；血液学和细胞计数']
C5177775	['多克隆浆细胞&#x7C；骨髓和#x7C；血液学和细胞计数']
C5177776	['多克隆浆细胞\\/浆细胞。总计#x7C；骨髓和#x7C；血液学和细胞计数']
C5177777	['多形核细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5177778	['多形核细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5177779	['多形核细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5177780	['多形核细胞&#x7C；心包液#x7C；血液学和细胞计数']
C5177781	['多形核细胞&#x7C；腹膜液#x7C；血液学和细胞计数']
C5177782	['多形核细胞&#x7C；胸膜液#x7C；血液学和细胞计数']
C5177783	['多形核细胞&#x7C；滑液&#x7C；血液学和细胞计数']
C5177784	['多形核细胞&#x7C；XXX和#x7C；血液学和细胞计数']
C5177798	['多形核细胞\\/白细胞&#x7C；腹膜液#x7C；血液学和细胞计数']
C5177799	['多形核细胞\\/白细胞&#x7C；胸膜液#x7C；血液学和细胞计数']
C5177800	['多形核细胞\\/白细胞&#x7C；滑液&#x7C；血液学和细胞计数']
C5178092	['角膜前细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5178162	['初级精母细胞&#x7C；精液&#x7C；生育测试']
C5178284	['前淋巴细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5178285	['前淋巴细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5178300	['促进细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5178301	['促进细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5178303	['促进细胞\\/100白细胞和#x7C；血液和#x7C；血液学和细胞计数']
C5178304	['促进细胞\\/100白细胞和#x7C；体液&#x7C；血液学和细胞计数']
C5178306	['早幼粒细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5178307	['早幼粒细胞&#x7C；体液&#x7C；血液学和细胞计数']
C5178308	['早幼粒细胞&#x7C；脑脊髓液&x7C；血液学和细胞计数']
C5178309	['早幼粒细胞&#x7C；胎儿&#x7C；血液和#x7C；血液学和细胞计数']
C5178319	['Pronormoblasts#x7C；血液和#x7C；血液学和细胞计数']
C5178678	['伪Pelger-Huet细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5179517	['网织红细胞&#x7C；血液和#x7C；血液学和细胞计数']
C5179518	['网织红细胞&#x7C；胎儿&#x7C；血液和#x7C；血液学和细胞计数']
C5179521	['网织红细胞。高荧光\\/100个红细胞#x7C；血液和#x7C；血液学和细胞计数']
C5179522	['网织红细胞。高光散射#x7C；血液和#x7C；血液学和细胞计数']
